stage,group,group_rate,res_type,res_id,res_number,item_rate,initial_production_number,production_number,production_interval
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405021,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405022,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405023,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405024,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405025,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405026,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405027,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405028,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405029,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405030,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405031,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405032,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405033,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405034,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405035,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405036,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405037,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405038,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405039,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
405040,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406001,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406002,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406003,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406004,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406005,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406006,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406007,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406008,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406009,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406010,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406011,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406012,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406013,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406014,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406015,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406016,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406017,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406018,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406019,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406020,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406021,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406022,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406023,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406024,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406025,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406026,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406027,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406028,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406029,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406030,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406031,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406032,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406033,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406034,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406035,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406036,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406037,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406038,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406039,0,630,2,10,1,1,,,
,1,210,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406040,0,623,2,10,1,1,,,
,1,217,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406041,0,623,2,10,1,1,,,
,1,217,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406042,0,623,2,10,1,1,,,
,1,217,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
406043,0,623,2,10,1,1,,,
,1,217,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
